image_id,source_dataset,source_path,perceptual_hash,duplicate_group_id,source_label,pawphile_condition_label,pawphile_finding_label,label_type,label_quality,clinical_validation,split,body_region,dog_id,tier,exclusion_reason,erythema,alopecia,crust,scaling,erosion,ulcer,pustule,lichenification,parsed_findings,experimental_split
0b3b534d-2fc6-41f6-8f46-a2de2e42c515,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Healthy\dogs_047_jpg.rf.a0ad6f471fcb1a9db26eaa345df20283.jpg,403,9b61b203-2ff0-4ee4-9277-9f83d6f48311,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
ef34faf6-5806-49ea-a661-b9428f10aca1,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\IMG_5156_jpeg_jpg.rf.72125b7a4794fdc6208cd9b6e80efe9e.jpg,1503,7787953d-f497-46c5-9cd2-6b838acb68e0,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
912f60c0-01d7-4fee-ae17-1e0df5e6dc15,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\2024-05-13-133458_3_jpg.rf.f0a4155f609a78339e7028cd9d95aa60.jpg,707,3bb0c243-fe77-4a00-a0c5-43b1c1f94b33,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
b5db2be6-0839-4b37-bee4-b2ebde7ee9f1,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\IMG_5217_jpeg_jpg.rf.e5a55d1f72c1e2cad513179586e6c75d.jpg,352,2108149a-ca73-449e-8a56-726b28f9485a,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
7c54105f-390f-478f-a82b-7295759feafe,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_154_jpg.rf.4981c55e8554f402901f953a2b06929b.jpg,322,56f5099f-ffe8-46fb-970e-668cb95d158f,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
ee965d48-8853-4d19-ac32-59631789d8f8,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\2024-05-13-133853_2_jpg.rf.b6a45fc00b3f97dab57c1da63eb1a639.jpg,1135,518fee52-1545-4620-ae6d-b231eaecbf54,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
e6de26f0-5b44-4edc-bca0-6479951c8713,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_205_jpg.rf.489fd73f2de624a9ecee42f28ab7c320.jpg,458,1827a5fb-26e5-4a62-bfca-2005225b3dea,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
e9645486-8f81-453c-b1ff-4e09dcae42b3,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Healthy\HEALTHY_060_jpg.rf.f5593a2be8097621271132194ab47ece.jpg,904,885231f6-f979-4b40-ae53-0b30afbf6dbd,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
847ffc4d-9911-48d9-9484-17b83f933bb3,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\NEWR37_png_jpg.rf.de8706d667fe1097c895f9879b0865f1.jpg,491,75fa9932-e71b-4a1c-9713-12a52c0dbd86,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
efea2f59-8e0e-44a8-856d-9484f9499b87,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\healthy\healhty9_jpg.rf.d29268ce97a3e832cc9632202ffcae0a.jpg,1557,2522e2d3-8e81-4d39-8a7f-2ff6e0af73db,healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
28d9d209-6364-4722-9410-5463bd997c5f,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_203_jpg.rf.0da00929e51bb8de7e21166c1802f341.jpg,582,b9760fea-fdca-41a1-a45e-26063d8c7091,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
df0d7f3e-229a-40d6-adaf-95b98eb65385,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\217702707_549389272771952_6096969687785169247_n_jpg.rf.09a1635a69a5a0192d96bb2022bdaeb4.jpg,1572,51670917-c03b-4096-94f6-ea6764375ef7,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['erythema', 'scaling']",train
b16ef699-e14a-442d-a98e-17969526c63c,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_71_jpg.rf.0097d43421102e8a0b8c9d71cf7615bd.jpg,1890,ac149894-09ee-45b7-822d-fe00bdd78182,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
a29a90d1-5e68-40a6-880a-83b16bf85b95,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\1-39-_png_jpg.rf.6642356e9f84e092d672290a0f7c5095.jpg,333,69c9cd32-a024-4611-86d3-2fdc0f3223ab,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
49299490-4185-4f2f-bd61-fc5dbe46c85c,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\bacterial dermatosis\bacterial_226_jpg.rf.0bbc74c3b45618b0fb619c091f82616b.jpg,1382,400ed028-690c-4a68-8cc9-888b64ea6c9f,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
d7c81a06-05ae-423e-a429-529cd342aaf9,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\fungal infection\fungal_324_jpg.rf.7282e4ce58497a9a1eb8d4140bcfc54c.jpg,735,2e18c153-2ce4-4909-b272-c9cb6f42c58a,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
7b35b695-5a59-4eba-b09d-635ce6971c4a,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_119_jpg.rf.2d0b7131069115c8320dfeba9102f2bd.jpg,1776,ca5488f8-63b0-40d3-ae93-8c873d113e73,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
8386413e-aa47-4922-aa46-c67ecdb7145f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\2024-05-13-165218_jpg.rf.bb8936597006e07303c4eed3e1d0d7a3.jpg,1549,e9490b30-8245-4be3-a112-3ffb089bff23,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
896c3d82-15ae-414e-9644-1e07734b9111,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\R22_png_jpg.rf.2467bb89c620f8646a7bd46e9192556f.jpg,790,04893b30-66cb-4d85-8227-fc75662c42cc,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
dfeae53d-f7e1-45e3-a051-315e40faf0df,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_180_jpg.rf.ba7c625a966e39ece619d0e9716fd2fa.jpg,788,d5f35d6f-aeb8-4c8a-a8fb-b4cec0fe8eaf,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
ca25b8ed-2226-4940-9724-907e3ee72faf,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_50_jpg.rf.abb49f8b7df9fa52cc630d195483544b.jpg,331,8e87aad1-1c39-41c1-ad3e-981406cb644a,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
d62f6e5c-da31-4b67-a0d6-f710a59f7767,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_389_jpg.rf.df229c269720572a725689de97139e23.jpg,164,b2e25927-cf22-422d-aad5-3b9376825f8e,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
27e682cd-fa1c-485e-988c-6a83ecd758f5,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Fungal_infections\fung5_jpg.rf.fe46c9756b31d9ff524f8d02568d2d83.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
f547a9e9-5246-4ee0-acb9-5137a9a62189,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_296_jpg.rf.35837406eaabb86485f24fd95d44a03b.jpg,1616,604b88b7-a2e7-4006-8ec5-54acde5240f6,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
0a345572-4f68-43bb-84aa-8249b540e131,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Fungal_infections\fung2_jpg.rf.a115ac674825572fb55066c5777a7aee.jpg,681,257f753d-cae2-490d-868c-55501aea1041,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
b657280d-e05e-4998-823e-e4fcf77a45fd,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\healthy\healthy_70_jpg.rf.d4bc44cb318398862076a8db52aaf95a.jpg,1504,a3ef8afa-69f0-4d94-8e4a-5a8c97004c7d,healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
9b982126-5a19-46ef-8bdd-323e9c798776,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Dermatitis\bacc2_jpg.rf.a7998f061f03e4592be1a91f7d749ca3.jpg,385,0c94b8b8-1391-4069-930f-1bc1ccfe9d00,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['erythema', 'scaling']",train
ff8f8277-9143-45cf-ac8d-c96f5eaa6410,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\fungal infection\fungal_297_jpg.rf.7bb955f9e0cbab728225403b09adea01.jpg,1412,93fa7abe-d9d6-43d4-a6a5-3933a0b674b4,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
d9d9dc26-3480-4d6f-9852-19026dd1338b,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\1-32-_png_jpg.rf.3cc081fd515ea185fd5015a80e480127.jpg,1656,d17dfcd7-f1aa-499d-9de6-35116b73a026,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
8755f640-e864-4b1e-a8e1-ca72fbcd108a,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_83_jpg.rf.b166eebaf0244a03ef2ec0f5953d8ae6.jpg,918,c4a65e50-c753-4dcf-a05e-08946aac4c26,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
0838e4c8-4deb-4784-bc3b-62eb7b45f2e8,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\demodicosis\IMG_5302_jpeg_jpg.rf.fa1ae6a660456f1c0518d027b1010547.jpg,1349,0917feb5-bee8-4086-bdf7-7ca561a57789,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
9cfd1289-c9d2-4a58-bd3a-5ac436f7bfb4,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Dermatitis\1000010673_x16_jpg.rf.fa6dbd65df4998a3ae78df33e6de29f0.jpg,439,3c196318-dbfa-47a8-ae4b-136a689b1b93,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['erythema', 'scaling']",train
ea085f28-2a23-4e8e-80ff-3d0570883e0c,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\ringworm-82-_jpg.rf.d33ae4bb95925555eba61140fab0b1c3.jpg,550,78ba477c-226a-41ce-94f1-b9379002c06e,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
42bac4cc-9a9e-4525-9d87-30bd9a62ee5d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_42_jpg.rf.852ef6ac196ddf19d0c814812564df68.jpg,1686,a23a4e9d-58aa-4031-a83c-87b447e8ef7a,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
fad88522-7a0e-41e6-9437-21ae33ad3697,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\1000010693_x16_jpg.rf.95b5718e11b4f7ade32eb0054b246cf0.jpg,1700,a3482786-59e5-437e-aa43-c01c92b591df,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['erythema', 'scaling']",train
90445647-5973-46fd-a22c-fe7da828a42a,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\bacterial dermatosis\bacterial_308_jpg.rf.9d86685527eec186a6ad689f90ce028b.jpg,1084,2c5decaf-aba3-4994-85e9-8f7b2c32e6d3,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
ee9a2f0e-c162-4502-b64d-fe513a30fed3,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_315_jpg.rf.05dcd66cd079ca20c0a4682a887c7a0f.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
0b72c398-4238-4ec8-a5a9-3afc6fbf37ca,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\WIN_20240514_17_42_05_Pro_jpg.rf.fcefc8466cd3cfa1b427ea417d060d1c.jpg,327,8b1d06bf-f37c-4006-96f8-6b1dc02df46d,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
4e9c9bb7-15f9-4657-beb3-428f0bfd8f9c,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_397_jpg.rf.7695da4a7151c1f7fc84835fcd06a744.jpg,642,e3fcee89-deac-41c8-a1a0-35959dcf685b,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
68764a1f-4ab3-4305-9700-c7ae61a138fe,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_86_jpg.rf.ad5663a1275b65ac4cd317788af64776.jpg,1082,1e73227d-687d-4f6b-adda-deabb26e1858,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
00e93528-1fbd-4fd4-a878-262a31b9fdf6,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_335_jpg.rf.4137fe525af1b029b1a6246169f38f7a.jpg,412,63d9be93-bc8e-46d9-8bd8-ddebc6dc8475,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
623c3b12-bc60-45f4-81b3-81c4d5960105,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Fungal_infections\1776_jpg.rf.6074ee89ea682012ddd028a4e75f7b2b.jpg,357,8b126eb9-d428-4997-8827-ba3ee2896bfd,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
5bce6d74-9610-4444-9a22-416c7a985acd,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_236_jpg.rf.bda1fb95c634d602b9282585238768be.jpg,316,24b8542a-9b30-4fe1-be45-9da71c2a68f7,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
dbcfd615-cef2-4c37-a56b-563e739ba9f3,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\WIN_20240514_17_38_52_Pro_jpg.rf.0feaf3f6b2b6ca342881c1dd54f202ea.jpg,1039,34400fe8-52bd-4c55-960e-77d328ad191d,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
83a50826-cac9-472e-87b8-09eb7af3bb64,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\bacterial dermatosis\bacterial_106_jpg.rf.826a856cd560ab5b91c9352026ddfd28.jpg,1614,051c9999-49bf-4574-84fb-d614654346bb,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
faeb5dca-75b8-4443-afa5-c119b8917a86,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_68_jpg.rf.a3fc48589440db21121ed1745f7e5dcf.jpg,603,dd2a076f-d543-4970-bc54-a194ee3ba4c9,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
768f84e4-9bf9-4e6e-9a06-6001e1215273,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_231_jpg.rf.0a894bf9095d644cac9fbca93071cc8a.jpg,1688,70183f33-c4ec-4136-9c64-9804813884e1,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
2a079bbc-462f-4008-bd43-04418ac8d6c0,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_121_jpg.rf.b38ac7bf2cae0816ee786c4f25b685f5.jpg,780,359a1b8b-19fd-4198-8ffb-d87a85290139,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
6c45cadb-bb98-4c62-8518-ddff5153cf43,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Healthy\HEALTHY_056_jpg.rf.d3d13e38c9eaec75611d6b1ecdd8ef17.jpg,1381,3227414d-ebd6-434d-80c8-c95b20a07869,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
47df0161-150d-4793-ab0a-7bb72ecf237a,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Fungal_infections\fung4_jpg.rf.0b99c4040157e93f5807b26d73e209ab.jpg,1595,07082472-9712-4b1e-8a8d-c5fde5cc3041,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
90c5a40a-fa47-4f0c-a9db-1459e3005fb6,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_353_jpg.rf.8381f12366cc5e5b6a7efaf74342d9db.jpg,1966,f76c9f1b-f07e-403f-8c7a-d33ea2ab3128,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
